    E       Coeff1      Coeff2
-2.8071690129091107    1.02   2.83   
-2.80614915462265    1.02   2.84   
-2.805124090711879    1.02   2.85   
-2.8040939487429286    1.02   2.86   
-2.803058856012178    1.02   2.87   
-2.802018938694186    1.02   2.88   
-2.80097432184058    1.02   2.89   
-2.7999251293790763    1.02   2.9   
-2.798871484112671    1.02   2.91   
-2.7978135077189448    1.02   2.92   
-2.7967513207495545    1.02   2.93   
-2.7956850426298514    1.02   2.94   
-2.794614791658652    1.02   2.95   
-2.7935406850081543    1.02   2.96   
-2.7924628387240134    1.02   2.97   
-2.791381367725539    1.02   2.98   
-2.7902963858060703    1.02   2.99   
-2.789208005633473    1.02   3.0   
-2.7881163387507955    1.02   3.01   
-2.7870214955770556    1.02   3.02   
-2.7859235854081823    1.02   3.03   
-2.7848227164181005    1.02   3.04   
-2.783718995659957    1.02   3.05   
-2.782612529067473    1.02   3.06   
-2.78150342145646    1.02   3.07   
-2.7803917765264603    1.02   3.08   
-2.779277696862536    1.02   3.09   
-2.7781612839371803    1.02   3.1   
-2.7770426381123814    1.02   3.11   
-2.775921858641805    1.02   3.12   
-2.7747990436731413    1.02   3.13   
-2.7736742902505314    1.02   3.14   
-2.772547694317189    1.02   3.15   
-2.771419350718099    1.02   3.16   
-2.770289353202876    1.02   3.17   
-2.7691577944287458    1.02   3.18   
-2.7680247659636303    1.02   3.19   
-2.7668903582893956    1.02   3.2   
-2.765754660805186    1.02   3.21   
-2.764617761830907    1.02   3.22   
-2.7634797486108145    1.02   3.23   
-2.7623407073172164    1.02   3.24   
-2.7612007230543134    1.02   3.25   
-2.7600598798621307    1.02   3.26   
-2.7589182607205816    1.02   3.27   
-2.7577759475536268    1.02   3.28   
-2.756633021233558    1.02   3.29   
-2.755489561585385    1.02   3.3   
-2.7543456473913133    1.02   3.31   
-2.753201356395366    1.02   3.32   
-2.7520567647429695    1.02   3.33   
-2.7509119492846126    1.02   3.34   
-2.749766984072322    1.02   3.35   
-2.7486219427454466    1.02   3.36   
-2.747476897929628    1.02   3.37   
-2.7463319212419663    1.02   3.38   
-2.74518708329631    1.02   3.39   
-2.7440424537086123    1.02   3.4   
-2.8452855368534173    1.03   2.4   
-2.8446625455818273    1.03   2.41   
-2.8440281493516872    1.03   2.42   
-2.84338251468269    1.03   2.43   
-2.842725807202493    1.03   2.44   
-2.8420581916398016    1.03   2.45   
-2.841379831817579    1.03   2.46   
-2.8406908906463677    1.03   2.47   
-2.8399915301177625    1.03   2.48   
-2.8392819112979852    1.03   2.49   
-2.838562194321584    1.03   2.5   
-2.837832538385293    1.03   2.51   
-2.8370931017419676    1.03   2.52   
-2.8363440416946855    1.03   2.53   
-2.835585514590967    1.03   2.54   
-2.834817675817102    1.03   2.55   
-2.834040679792632    1.03   2.56   
-2.833254679964952    1.03   2.57   
-2.8324598288040344    1.03   2.58   
-2.8316562777972876    1.03   2.59   
-2.8308441774445487    1.03   2.6   
-2.830023677253207    1.03   2.61   
-2.8291949257334563    1.03   2.62   
-2.828358070393673    1.03   2.63   
-2.827513257735945    1.03   2.64   
-2.8266606332517155    1.03   2.65   
-2.8258003414175787    1.03   2.66   
-2.8249325256911866    1.03   2.67   
-2.8240573285073283    1.03   2.68   
-2.8231748912740997    1.03   2.69   
-2.822285354369248    1.03   2.7   
-2.821388857136636    1.03   2.71   
-2.82048553788284    1.03   2.72   
-2.8195755338739064    1.03   2.73   
-2.8186589813322196    1.03   2.74   
-2.817736015433525    1.03   2.75   
-2.8168067703041024    1.03   2.76   
-2.8158713790180485    1.03   2.77   
-2.8149299735947277    1.03   2.78   
-2.8139826849963545    1.03   2.79   
-2.8130296423097145    1.03   2.8   
-2.8120709760454803    1.03   2.81   
-2.8111068131267016    1.03   2.82   
-2.810137280265597    1.03   2.83   
-2.809162503107272    1.03   2.84   
-2.808182606228123    1.03   2.85   
-2.807197713134431    1.03   2.86   
-2.8062079462610523    1.03   2.87   
-2.8052134269702966    1.03   2.88   
-2.8042142755509047    1.03   2.89   
-2.803210611217194    1.03   2.9   
-2.8022025521083362    1.03   2.91   
-2.8011902152877783    1.03   2.92   
-2.8001737167427962    1.03   2.93   
-2.799153171384216    1.03   2.94   
-2.798128693046228    1.03   2.95   
-2.7971003944863884    1.03   2.96   
-2.796068387385735    1.03   2.97   
-2.7950327823490477    1.03   2.98   
-2.7939936889052377    1.03   2.99   
-2.7929512155078986    1.03   3.0   
-2.791905469535966    1.03   3.01   
-2.790856557294537    1.03   3.02   
-2.789804584015802    1.03   3.03   
-2.7887496538601453    1.03   3.04   
-2.787691869917336    1.03   3.05   
-2.786631334207895    1.03   3.06   
-2.7855681476845593    1.03   3.07   
-2.784502410233913    1.03   3.08   
-2.7834342206780986    1.03   3.09   
-2.7823636767767246    1.03   3.1   
-2.78129087522884    1.03   3.11   
-2.7802159116750693    1.03   3.12   
-2.779138880699867    1.03   3.13   
-2.778059875833892    1.03   3.14   
-2.7769789895565165    1.03   3.15   
-2.775896313298442    1.03   3.16   
-2.7748119374444555    1.03   3.17   
-2.773725951336283    1.03   3.18   
-2.7726384432755857    1.03   3.19   
-2.7715495005270485    1.03   3.2   
-2.7704592093216136    1.03   3.21   
-2.7693676548597943    1.03   3.22   
-2.768274921315132    1.03   3.23   
-2.7671810918377493    1.03   3.24   
-2.7660862485580067    1.03   3.25   
-2.7649904725902843    1.03   3.26   
-2.7638938440368577    1.03   3.27   
-2.7627964419918865    1.03   3.28   
-2.7616983445454943    1.03   3.29   
-2.760599628787964    1.03   3.3   
-2.7595003702643743    1.03   3.31   
-2.7584006452144605    1.03   3.32   
-2.7573005271663025    1.03   3.33   
-2.7562000892547904    1.03   3.34   
-2.755099403637377    1.03   3.35   
-2.753998541498837    1.03   3.36   
-2.752897573056106    1.03   3.37   
-2.751796567563236    1.03   3.38   
-2.7506955933164057    1.03   3.39   
-2.7495947176590256    1.03   3.4   
-2.8464227924766963    1.04   2.4   
-2.8458346845376683    1.04   2.41   
-2.845235506267276    1.04   2.42   
-2.844625417579443    1.04   2.43   
-2.844004577532568    1.04   2.44   
-2.8433731443229826    1.04   2.45   
-2.8427312752785405    1.04   2.46   
-2.842079126852332    1.04   2.47   
-2.8414168546164955    1.04   2.48   
-2.840744613256181    1.04   2.49   
-2.840062556563603    1.04   2.5   
-2.8393708374322277    1.04   2.51   
-2.8386696078510805    1.04   2.52   
-2.837959018899181    1.04   2.53   
-2.837239220740076    1.04   2.54   
-2.8365103626165302    1.04   2.55   
-2.8357725928452924    1.04   2.56   
-2.835026058812038    1.04   2.57   
-2.834270906966396    1.04   2.58   
-2.8335072828171093    1.04   2.59   
-2.8327353309273295    1.04   2.6   
-2.831955194910022    1.04   2.61   
-2.8311670174235215    1.04   2.62   
-2.830370940167173    1.04   2.63   
-2.829567103877143    1.04   2.64   
-2.828755648322333    1.04   2.65   
-2.827936712300427    1.04   2.66   
-2.8271104336340613    1.04   2.67   
-2.8262769491671484    1.04   2.68   
-2.8254363947612866    1.04   2.69   
-2.8245889052923516    1.04   2.7   
-2.8237346146471682    1.04   2.71   
-2.822873655720356    1.04   2.72   
-2.8220061604112834    1.04   2.73   
-2.8211322596211486    1.04   2.74   
-2.8202520832502156    1.04   2.75   
-2.819365759379457    1.04   2.76   
-2.8184734175662705    1.04   2.77   
-2.817575183840725    1.04   2.78   
-2.8166711840742065    1.04   2.79   
-2.8157615431252734    1.04   2.8   
-2.8148463848376872    1.04   2.81   
-2.813925832038572    1.04   2.82   
-2.813000006536706    1.04   2.83   
-2.8120690291209463    1.04   2.84   
-2.8111330195587896    1.04   2.85   
-2.8101920965950797    1.04   2.86   
-2.8092463779508194    1.04   2.87   
-2.808295980322152    1.04   2.88   
-2.807341019379451    1.04   2.89   
-2.806381609766559    1.04   2.9   
-2.8054178651001496    1.04   2.91   
-2.8044498979692385    1.04   2.92   
-2.8034778199348    1.04   2.93   
-2.802501741529554    1.04   2.94   
-2.8015217722578565    1.04   2.95   
-2.800538020595731    1.04   2.96   
-2.7995505939910355    1.04   2.97   
-2.7985595988637586    1.04   2.98   
-2.797565140606448    1.04   2.99   
-2.7965673235847586    1.04   3.0   
-2.795566251138147    1.04   3.01   
-2.7945620255806856    1.04   3.02   
-2.7935547482019984    1.04   3.03   
-2.7925445192683402    1.04   3.04   
-2.7915314380237946    1.04   3.05   
-2.790515602691588    1.04   3.06   
-2.789497110475547    1.04   3.07   
-2.7884760575616587    1.04   3.08   
-2.7874525391197826    1.04   3.09   
-2.786426649305453    1.04   3.1   
-2.785398481261822    1.04   3.11   
-2.784368127121721    1.04   3.12   
-2.7833356780098266    1.04   3.13   
-2.782301224044974    1.04   3.14   
-2.781264854342551    1.04   3.15   
-2.7802266570170278    1.04   3.16   
-2.7791867191846023    1.04   3.17   
-2.778145126965951    1.04   3.18   
-2.777101965489094    1.04   3.19   
-2.7760573188923696    1.04   3.2   
-2.775011270327514    1.04   3.21   
-2.773963901962861    1.04   3.22   
-2.7729152949866327    1.04   3.23   
-2.7718655296103347    1.04   3.24   
-2.77081468507228    1.04   3.25   
-2.769762839641171    1.04   3.26   
-2.7687100706198238    1.04   3.27   
-2.767656453777588    1.04   3.28   
-2.766602065677279    1.04   3.29   
-2.7655469801360777    1.04   3.3   
-2.764491270632342    1.04   3.31   
-2.7634350096985103    1.04   3.32   
-2.7623782689253584    1.04   3.33   
-2.761321118966376    1.04   3.34   
-2.7602636295421994    1.04   3.35   
-2.759205869445159    1.04   3.36   
-2.758147906543886    1.04   3.37   
-2.7570898077880086    1.04   3.38   
-2.756031639212935    1.04   3.39   
-2.754973465944713    1.04   3.4   
-2.847509146531932    1.05   2.4   
-2.846954789956654    1.05   2.41   
-2.8463896910006308    1.05   2.42   
-2.8458140031643246    1.05   2.43   
-2.8452278791285455    1.05   2.44   
-2.844631470748273    1.05   2.45   
-2.8440249290466033    1.05   2.46   
-2.8434084042087973    1.05   2.47   
-2.842782045576456    1.05   2.48   
-2.842146001641797    1.05   2.49   
-2.8415004200420584    1.05   2.5   
-2.840845447554005    1.05   2.51   
-2.8401812300885596    1.05   2.52   
-2.839507912685548    1.05   2.53   
-2.838825639508542    1.05   2.54   
-2.838134553839849    1.05   2.55   
-2.8374347980756043    1.05   2.56   
-2.8367265137209685    1.05   2.57   
-2.836009841385461    1.05   2.58   
-2.8352849207783986    1.05   2.59   
-2.8345518907044682    1.05   2.6   
-2.833810889059404    1.05   2.61   
-2.8330620528257944    1.05   2.62   
-2.832305518068995    1.05   2.63   
-2.8315414199331865    1.05   2.64   
-2.830769892637532    1.05   2.65   
-2.8299910694724724    1.05   2.66   
-2.829205082796123    1.05   2.67   
-2.8284120640308257    1.05   2.68   
-2.82761214365979    1.05   2.69   
-2.8268054512238914    1.05   2.7   
-2.8259921144752793    1.05   2.71   
-2.8251722627813334    1.05   2.72   
-2.824346021960033    1.05   2.73   
-2.8235135177531547    1.05   2.74   
-2.822674874945912    1.05   2.75   
-2.8218302173645027    1.05   2.76   
-2.820979667873758    1.05   2.77   
-2.8201233483749246    1.05   2.78   
-2.8192613798036    1.05   2.79   
-2.8183938821277534    1.05   2.8   
-2.8175209743459053    1.05   2.81   
-2.8166427744854174    1.05   2.82   
-2.8157593996009243    1.05   2.83   
-2.8148709657728834    1.05   2.84   
-2.8139775881062445    1.05   2.85   
-2.8130793807292718    1.05   2.86   
-2.812176456792467    1.05   2.87   
-2.811268928467639    1.05   2.88   
-2.810356906947085    1.05   2.89   
-2.809440502442916    1.05   2.9   
-2.80851982418649    1.05   2.91   
-2.807594980427994    1.05   2.92   
-2.8066660784361295    1.05   2.93   
-2.8057332244979403    1.05   2.94   
-2.8047965239187573    1.05   2.95   
-2.8038560810222726    1.05   2.96   
-2.8029119991507385    1.05   2.97   
-2.8019643806652907    1.05   2.98   
-2.8010133269463866    1.05   2.99   
-2.8000589383943773    1.05   3.0   
-2.799101314430206    1.05   3.01   
-2.798140553496208    1.05   3.02   
-2.797176753057054    1.05   3.03   
-2.796210009600794    1.05   3.04   
-2.7952404186400455    1.05   3.05   
-2.7942680747132695    1.05   3.06   
-2.793293071386196    1.05   3.07   
-2.792315501253335    1.05   3.08   
-2.7913354559396333    1.05   3.09   
-2.7903530261022227    1.05   3.1   
-2.7893683014322996    1.05   3.11   
-2.788381370657102    1.05   3.12   
-2.787392321542014    1.05   3.13   
-2.786401240892767    1.05   3.14   
-2.785408214557768    1.05   3.15   
-2.7844133274305074    1.05   3.16   
-2.7834166634521114    1.05   3.17   
-2.7824183056139695    1.05   3.18   
-2.7814183359604843    1.05   3.19   
-2.780416835591914    1.05   3.2   
-2.7794138846673286    1.05   3.21   
-2.778409562407665    1.05   3.22   
-2.777403947098858    1.05   3.23   
-2.7763971160951098    1.05   3.24   
-2.7753891458222286    1.05   3.25   
-2.774380111227502    1.05   3.26   
-2.7733700880333108    1.05   3.27   
-2.7723591493097937    1.05   3.28   
-2.771347367804632    1.05   3.29   
-2.770334815355224    1.05   3.3   
-2.7693215628925976    1.05   3.31   
-2.7683076804453854    1.05   3.32   
-2.7672932371438885    1.05   3.33   
-2.7662783012242316    1.05   3.34   
-2.765262940032585    1.05   3.35   
-2.7642472200294814    1.05   3.36   
-2.7632312067942033    1.05   3.37   
-2.7622149650292465    1.05   3.38   
-2.7611985585648573    1.05   3.39   
-2.7601820503636554    1.05   3.4   
-2.8485457182859317    1.06   2.4   
-2.848024004219676    1.06   2.41   
-2.8474918691632487    1.06   2.42   
-2.8469494603912366    1.06   2.43   
-2.8463969243938    1.06   2.44   
-2.84583440687084    1.06   2.45   
-2.84526205272627    1.06   2.46   
-2.8446800060623945    1.06   2.47   
-2.8440884101743875    1.06   2.48   
-2.843487407544906    1.06   2.49   
-2.842877139838779    1.06   2.5   
-2.842257747897829    1.06   2.51   
-2.841629371735797    1.06   2.52   
-2.8409921505333773    1.06   2.53   
-2.8403462226333547    1.06   2.54   
-2.8396917255358765    1.06   2.55   
-2.839028795893798    1.06   2.56   
-2.8383575695081813    1.06   2.57   
-2.837678181323879    1.06   2.58   
-2.836990765425237    1.06   2.59   
-2.836295455031915    1.06   2.6   
-2.8355923824948186    1.06   2.61   
-2.834881679292149    1.06   2.62   
-2.8341634760255565    1.06   2.63   
-2.8334379024164265    1.06   2.64   
-2.832705087302258    1.06   2.65   
-2.831965158633192    1.06   2.66   
-2.8312182426399244    1.06   2.67   
-2.8304644671763586    1.06   2.68   
-2.829703956650412    1.06   2.69   
-2.8289368354301505    1.06   2.7   
-2.8281632269805765    1.06   2.71   
-2.827383253860859    1.06   2.72   
-2.826597037721656    1.06   2.73   
-2.8258046993025765    1.06   2.74   
-2.8250063584297562    1.06   2.75   
-2.8242021340135466    1.06   2.76   
-2.8233921440463385    1.06   2.77   
-2.822576505600491    1.06   2.78   
-2.8217553348263977    1.06   2.79   
-2.820928746950655    1.06   2.8   
-2.8200968562743607    1.06   2.81   
-2.819259776171549    1.06   2.82   
-2.818417619087715    1.06   2.83   
-2.8175704965384734    1.06   2.84   
-2.816718519108368    1.06   2.85   
-2.8158617964497505    1.06   2.86   
-2.815000437281814    1.06   2.87   
-2.814134549389746    1.06   2.88   
-2.8132642396239866    1.06   2.89   
-2.812389613899613    1.06   2.9   
-2.811510777195866    1.06   2.91   
-2.810627833555751    1.06   2.92   
-2.8097408860858106    1.06   2.93   
-2.808850036955972    1.06   2.94   
-2.8079553873995415    1.06   2.95   
-2.8070570377133035    1.06   2.96   
-2.8061550872577525    1.06   2.97   
-2.8052496344574163    1.06   2.98   
-2.804340776801322    1.06   2.99   
-2.803428610843566    1.06   3.0   
-2.802513232204004    1.06   3.01   
-2.801594735569051    1.06   3.02   
-2.800673214692595    1.06   3.03   
-2.7997487623970376    1.06   3.04   
-2.798821470574428    1.06   3.05   
-2.797891430187722    1.06   3.06   
-2.79695873127215    1.06   3.07   
-2.7960234629366947    1.06   3.08   
-2.79508571336567    1.06   3.09   
-2.7941455698204254    1.06   3.1   
-2.793203118641146    1.06   3.11   
-2.792258445248752    1.06   3.12   
-2.791311634146929    1.06   3.13   
-2.7903627689242354    1.06   3.14   
-2.7894119322563204    1.06   3.15   
-2.7884592059082633    1.06   3.16   
-2.7875046707369875    1.06   3.17   
-2.786548406693784    1.06   3.18   
-2.785590492826942    1.06   3.19   
-2.7846310072844687    1.06   3.2   
-2.7836700273168997    1.06   3.21   
-2.7827076292802175    1.06   3.22   
-2.7817438880670418    1.06   3.23   
-2.7807788794332207    1.06   3.24   
-2.779812676459338    1.06   3.25   
-2.7788453519542355    1.06   3.26   
-2.7778769778481314    1.06   3.27   
-2.776907625196076    1.06   3.28   
-2.775937364181486    1.06   3.29   
-2.7749662641197745    1.06   3.3   
-2.77399439346205    1.06   3.31   
-2.7730218197989025    1.06   3.32   
-2.772048609864272    1.06   3.33   
